begin,close
2022-02-24 11:00:00,502.2
2022-02-24 11:30:00,468.8
2022-02-24 12:20:00,459.6
2022-02-24 12:50:00,529.6
2022-02-24 13:20:00,529.4
2022-02-24 13:50:00,480.0
2022-02-24 14:20:00,490.0
2022-02-24 14:50:00,509.2
2022-02-24 15:20:00,499.4
2022-02-24 15:50:00,490.2
2022-02-24 16:20:00,492.6
2022-02-24 16:50:00,494.8
2022-02-24 17:20:00,480.0
2022-02-24 17:50:00,480.0
2022-02-24 18:20:00,471.2
2022-02-25 10:00:00,528.8
2022-02-25 10:50:00,597.8
2022-02-25 11:20:00,561.0
2022-02-25 11:50:00,556.6
2022-02-25 12:20:00,539.2
2022-02-25 12:50:00,539.2
2022-02-25 13:20:00,545.0
2022-02-25 13:50:00,570.0
2022-02-25 14:20:00,559.8
2022-02-25 14:50:00,557.4
2022-02-25 15:20:00,569.0
2022-02-25 15:50:00,569.0
2022-02-25 16:20:00,568.8
2022-02-25 16:50:00,568.8
2022-02-25 17:20:00,566.8
2022-02-25 17:50:00,564.6
2022-02-25 18:20:00,567.0
2022-03-28 09:50:00,619.4
2022-03-28 10:20:00,782.6
2022-03-28 10:50:00,783.6
2022-03-28 11:20:00,783.6
2022-03-28 11:50:00,783.6
2022-03-28 12:20:00,783.6
2022-03-28 12:50:00,783.6
2022-03-28 13:20:00,783.6
2022-03-29 09:50:00,862.0
2022-03-29 10:20:00,1095.8
2022-03-29 10:50:00,1022.4
2022-03-29 11:20:00,1029.8
2022-03-29 11:50:00,1083.0
2022-03-29 12:20:00,1095.8
2022-03-29 12:50:00,1095.8
2022-03-29 13:20:00,1095.8
2022-03-30 09:50:00,1125.0
2022-03-30 10:20:00,1020.0
2022-03-30 10:50:00,975.0
2022-03-30 11:20:00,926.6
2022-03-30 11:50:00,969.0
2022-03-30 12:20:00,962.2
2022-03-30 12:50:00,962.6
2022-03-30 13:20:00,995.0
2022-03-31 09:50:00,1060.0
2022-03-31 10:20:00,997.4
2022-03-31 10:50:00,985.4
2022-03-31 11:20:00,986.0
2022-03-31 11:50:00,984.0
2022-03-31 12:20:00,982.6
2022-03-31 12:50:00,996.8
2022-03-31 13:20:00,1002.8
2022-03-31 13:50:00,1002.0
2022-03-31 14:20:00,997.2
2022-03-31 14:50:00,1000.0
2022-03-31 15:20:00,999.2
2022-03-31 15:50:00,995.6
2022-03-31 16:20:00,998.8
2022-03-31 16:50:00,998.8
2022-03-31 17:20:00,996.6
2022-03-31 17:50:00,1019.0
2022-03-31 18:20:00,1029.8
2022-04-01 09:50:00,998.0
2022-04-01 10:20:00,1028.0
2022-04-01 10:50:00,1006.4
2022-04-01 11:20:00,1004.6
2022-04-01 11:50:00,980.6
2022-04-01 12:20:00,995.2
2022-04-01 12:50:00,1005.0
2022-04-01 13:20:00,996.0
2022-04-01 13:50:00,997.0
2022-04-01 14:20:00,986.6
2022-04-01 14:50:00,985.8
2022-04-01 15:20:00,984.8
2022-04-01 15:50:00,983.0
2022-04-01 16:20:00,986.8
2022-04-01 16:50:00,1000.6
2022-04-01 17:20:00,999.8
2022-04-01 17:50:00,999.6
2022-04-01 18:20:00,1002.8
2022-04-04 09:50:00,1100.0
2022-04-04 10:20:00,1055.0
2022-04-04 10:50:00,1038.4
2022-04-04 11:20:00,1044.6
2022-04-04 11:50:00,1061.4
2022-04-04 12:20:00,1061.4
2022-04-04 12:50:00,1069.0
2022-04-04 13:20:00,1093.4
2022-04-04 13:50:00,1079.6
2022-04-04 14:20:00,1094.0
2022-04-04 14:50:00,1098.8
2022-04-04 15:20:00,1097.0
2022-04-04 15:50:00,1097.0
2022-04-04 16:20:00,1120.0
2022-04-04 16:50:00,1147.4
2022-04-04 17:20:00,1146.0
2022-04-04 17:50:00,1143.6
2022-04-04 18:20:00,1167.2
2022-04-05 09:50:00,1199.6
2022-04-05 10:20:00,1274.8
2022-04-05 10:50:00,1315.6
2022-04-05 11:20:00,1264.0
2022-04-05 11:50:00,1289.8
2022-04-05 12:20:00,1291.8
2022-04-05 12:50:00,1288.8
2022-04-05 13:20:00,1285.2
2022-04-05 13:50:00,1146.8
2022-04-05 14:20:00,1250.0
2022-04-05 14:50:00,1259.0
2022-04-05 15:20:00,1274.0
2022-04-05 15:50:00,1256.0
2022-04-05 16:20:00,1248.2
2022-04-05 16:50:00,1230.0
2022-04-05 17:20:00,1250.0
2022-04-05 17:50:00,1210.2
2022-04-05 18:20:00,1199.6
2022-04-06 09:50:00,1250.0
2022-04-06 10:20:00,1152.4
2022-04-06 10:50:00,1151.4
2022-04-06 11:20:00,1127.2
2022-04-06 11:50:00,1100.0
2022-04-06 12:20:00,1099.4
2022-04-06 12:50:00,1114.2
2022-04-06 13:20:00,1111.6
2022-04-06 13:50:00,1103.6
2022-04-06 14:20:00,1110.0
2022-04-06 14:50:00,1113.4
2022-04-06 15:20:00,1115.4
2022-04-06 15:50:00,1112.6
2022-04-06 16:20:00,1106.4
2022-04-06 16:50:00,1101.2
2022-04-06 17:20:00,1114.6
2022-04-06 17:50:00,1102.2
2022-04-06 18:20:00,1105.0
2022-04-07 09:50:00,1103.0
2022-04-07 10:20:00,1043.2
2022-04-07 10:50:00,1023.2
2022-04-07 11:20:00,1042.0
2022-04-07 11:50:00,1044.6
2022-04-07 12:20:00,1042.6
2022-04-07 12:50:00,1040.2
2022-04-07 13:20:00,1038.0
2022-04-07 13:50:00,1060.0
2022-04-07 14:20:00,1063.4
2022-04-07 14:50:00,1074.2
2022-04-07 15:20:00,1075.8
2022-04-07 15:50:00,1062.4
2022-04-07 16:20:00,1055.0
2022-04-07 16:50:00,1051.0
2022-04-07 17:20:00,1065.0
2022-04-07 17:50:00,1053.8
2022-04-07 18:20:00,1072.2
2022-04-08 09:50:00,1080.0
2022-04-08 10:20:00,1085.0
2022-04-08 10:50:00,1068.8
2022-04-08 11:20:00,1065.0
2022-04-08 11:50:00,1064.6
2022-04-08 12:20:00,1069.2
2022-04-08 12:50:00,1074.8
2022-04-08 13:20:00,1072.6
2022-04-08 13:50:00,1071.0
2022-04-08 14:20:00,1063.6
2022-04-08 14:50:00,1045.0
2022-04-08 15:20:00,1040.0
2022-04-08 15:50:00,1048.0
2022-04-08 16:20:00,1048.2
2022-04-08 16:50:00,1047.4
2022-04-08 17:20:00,1048.2
2022-04-08 17:50:00,1053.8
2022-04-08 18:20:00,1054.8
2022-04-11 09:50:00,1059.4
2022-04-11 10:20:00,1045.0
2022-04-11 10:50:00,1048.6
2022-04-11 11:20:00,1043.2
2022-04-11 11:50:00,1045.0
2022-04-11 12:20:00,1041.2
2022-04-11 12:50:00,1030.2
2022-04-11 13:20:00,1023.6
2022-04-11 13:50:00,1029.2
2022-04-11 14:20:00,1030.0
2022-04-11 14:50:00,1040.0
2022-04-11 15:20:00,1041.4
2022-04-11 15:50:00,1031.4
2022-04-11 16:20:00,1029.0
2022-04-11 16:50:00,1028.6
2022-04-11 17:20:00,1022.4
2022-04-11 17:50:00,1024.4
2022-04-11 18:20:00,1019.8
2022-04-12 09:50:00,1035.0
2022-04-12 10:20:00,983.4
2022-04-12 10:50:00,954.8
2022-04-12 11:20:00,951.0
2022-04-12 11:50:00,955.2
2022-04-12 12:20:00,978.0
2022-04-12 12:50:00,973.8
2022-04-12 13:20:00,967.0
2022-04-12 13:50:00,961.2
2022-04-12 14:20:00,960.6
2022-04-12 14:50:00,957.4
2022-04-12 15:20:00,949.0
2022-04-12 15:50:00,947.4
2022-04-12 16:20:00,951.4
2022-04-12 16:50:00,947.8
2022-04-12 17:20:00,949.8
2022-04-12 17:50:00,956.2
2022-04-12 18:20:00,955.2
2022-04-13 09:50:00,950.0
2022-04-13 10:20:00,940.0
2022-04-13 10:50:00,932.0
2022-04-13 11:20:00,925.4
2022-04-13 11:50:00,926.0
2022-04-13 12:20:00,1030.0
2022-04-13 12:50:00,986.4
2022-04-13 13:20:00,989.4
2022-04-13 13:50:00,997.2
2022-04-13 14:20:00,1003.4
2022-04-13 14:50:00,1004.4
2022-04-13 15:20:00,1006.8
2022-04-13 15:50:00,1001.8
2022-04-13 16:20:00,1001.4
2022-04-13 16:50:00,1003.2
2022-04-13 17:20:00,998.8
2022-04-13 17:50:00,1003.8
2022-04-13 18:20:00,993.0
2022-04-14 09:50:00,990.0
2022-04-14 10:20:00,975.4
2022-04-14 10:50:00,971.4
2022-04-14 11:20:00,970.0
2022-04-14 11:50:00,968.2
2022-04-14 12:20:00,964.4
2022-04-14 12:50:00,969.4
2022-04-14 13:20:00,967.0
2022-04-14 13:50:00,966.2
2022-04-14 14:20:00,971.2
2022-04-14 14:50:00,975.6
2022-04-14 15:20:00,967.2
2022-04-14 15:50:00,965.8
2022-04-14 16:20:00,956.8
2022-04-14 16:50:00,946.0
2022-04-14 17:20:00,945.4
2022-04-14 17:50:00,948.8
2022-04-14 18:20:00,958.0
2022-04-15 09:50:00,958.0
2022-04-15 10:20:00,944.6
2022-04-15 10:50:00,942.6
2022-04-15 11:20:00,954.4
2022-04-15 11:50:00,951.4
2022-04-15 12:20:00,957.8
2022-04-15 12:50:00,960.2
2022-04-15 13:20:00,955.8
2022-04-15 13:50:00,951.2
2022-04-15 14:20:00,954.0
2022-04-15 14:50:00,950.2
2022-04-15 15:20:00,949.6
2022-04-15 15:50:00,941.2
2022-04-15 16:20:00,945.0
2022-04-15 16:50:00,941.6
2022-04-15 17:20:00,938.6
2022-04-15 17:50:00,939.8
2022-04-15 18:20:00,943.0
2022-04-18 09:50:00,944.0
2022-04-18 10:20:00,951.8
2022-04-18 10:50:00,965.0
2022-04-18 11:20:00,962.4
2022-04-18 11:50:00,960.0
2022-04-18 12:20:00,955.6
2022-04-18 12:50:00,953.2
2022-04-18 13:20:00,954.8
2022-04-18 13:50:00,951.4
2022-04-18 14:20:00,950.6
2022-04-18 14:50:00,948.4
2022-04-18 15:20:00,946.0
2022-04-18 15:50:00,946.0
2022-04-18 16:20:00,945.6
2022-04-18 16:50:00,947.4
2022-04-18 17:20:00,946.4
2022-04-18 17:50:00,946.2
2022-04-18 18:20:00,950.0
2022-04-19 09:50:00,948.0
2022-04-19 10:20:00,937.4
2022-04-19 10:50:00,941.0
2022-04-19 11:20:00,943.2
2022-04-19 11:50:00,941.0
2022-04-19 12:20:00,934.6
2022-04-19 12:50:00,932.4
2022-04-19 13:20:00,928.0
2022-04-19 13:50:00,911.6
2022-04-19 14:20:00,902.0
2022-04-19 14:50:00,903.2
2022-04-19 15:20:00,916.4
2022-04-19 15:50:00,910.0
2022-04-19 16:20:00,917.0
2022-04-19 16:50:00,907.4
2022-04-19 17:20:00,904.8
2022-04-19 17:50:00,910.8
2022-04-19 18:20:00,912.0
2022-04-20 09:50:00,940.0
2022-04-20 10:20:00,906.8
2022-04-20 10:50:00,905.0
2022-04-20 11:20:00,899.4
2022-04-20 11:50:00,903.4
2022-04-20 12:20:00,903.2
2022-04-20 12:50:00,916.6
2022-04-20 13:20:00,914.4
2022-04-20 13:50:00,914.6
2022-04-20 14:20:00,911.0
2022-04-20 14:50:00,908.6
2022-04-20 15:20:00,908.0
2022-04-20 15:50:00,907.4
2022-04-20 16:20:00,906.2
2022-04-20 16:50:00,908.6
2022-04-20 17:20:00,907.0
2022-04-20 17:50:00,908.6
2022-04-20 18:20:00,907.0
2022-04-21 09:50:00,910.2
2022-04-21 10:20:00,902.4
2022-04-21 10:50:00,904.0
2022-04-21 11:20:00,903.0
2022-04-21 11:50:00,899.8
2022-04-21 12:20:00,898.8
2022-04-21 12:50:00,897.2
2022-04-21 13:20:00,895.2
2022-04-21 13:50:00,896.0
2022-04-21 14:20:00,893.2
2022-04-21 14:50:00,887.4
2022-04-21 15:20:00,866.0
2022-04-21 15:50:00,873.0
2022-04-21 16:20:00,864.0
2022-04-21 16:50:00,854.8
2022-04-21 17:20:00,857.2
2022-04-21 17:50:00,854.4
2022-04-21 18:20:00,856.0
2022-04-22 09:50:00,863.0
2022-04-22 10:20:00,907.0
2022-04-22 10:50:00,895.6
2022-04-22 11:20:00,892.8
2022-04-22 11:50:00,890.2
2022-04-22 12:20:00,889.6
2022-04-22 12:50:00,889.0
2022-04-22 13:20:00,886.6
2022-04-22 13:50:00,888.6
2022-04-22 14:20:00,886.2
2022-04-22 14:50:00,894.8
2022-04-22 15:20:00,898.6
2022-04-22 15:50:00,893.4
2022-04-22 16:20:00,891.8
2022-04-22 16:50:00,892.4
2022-04-22 17:20:00,896.6
2022-04-22 17:50:00,894.4
2022-04-22 18:20:00,895.0
2022-04-25 09:50:00,916.8
2022-04-25 10:20:00,875.4
2022-04-25 10:50:00,877.4
2022-04-25 11:20:00,873.4
2022-04-25 11:50:00,882.0
2022-04-25 12:20:00,879.6
2022-04-25 12:50:00,873.6
2022-04-25 13:20:00,870.4
2022-04-25 13:50:00,872.0
2022-04-25 14:20:00,870.2
2022-04-25 14:50:00,863.8
2022-04-25 15:20:00,860.0
2022-04-25 15:50:00,873.6
2022-04-25 16:20:00,872.4
2022-04-25 16:50:00,854.6
2022-04-25 17:20:00,862.2
2022-04-25 17:50:00,857.4
2022-04-25 18:20:00,855.2
2022-04-26 09:50:00,872.6
2022-04-26 10:20:00,864.0
2022-04-26 10:50:00,875.2
2022-04-26 11:20:00,879.8
2022-04-26 11:50:00,875.0
2022-04-26 12:20:00,875.4
2022-04-26 12:50:00,877.2
2022-04-26 13:20:00,874.8
2022-04-26 13:50:00,874.6
2022-04-26 14:20:00,884.2
2022-04-26 14:50:00,889.0
2022-04-26 15:20:00,888.0
2022-04-26 15:50:00,888.2
2022-04-26 16:20:00,889.2
2022-04-26 16:50:00,890.0
2022-04-26 17:20:00,889.8
2022-04-26 17:50:00,891.0
2022-04-26 18:20:00,890.0
2022-04-27 09:50:00,897.0
2022-04-27 10:20:00,924.8
2022-04-27 10:50:00,911.0
2022-04-27 11:20:00,911.6
2022-04-27 11:50:00,907.2
2022-04-27 12:20:00,912.0
2022-04-27 12:50:00,912.8
2022-04-27 13:20:00,913.0
2022-04-27 13:50:00,917.0
2022-04-27 14:20:00,903.2
2022-04-27 14:50:00,910.2
2022-04-27 15:20:00,910.6
2022-04-27 15:50:00,906.2
2022-04-27 16:20:00,906.4
2022-04-27 16:50:00,908.0
2022-04-27 17:20:00,903.8
2022-04-27 17:50:00,909.8
2022-04-27 18:20:00,910.4
2022-04-28 09:50:00,920.4
2022-04-28 10:20:00,961.4
2022-04-28 10:50:00,963.8
2022-04-28 11:20:00,961.2
2022-04-28 11:50:00,962.6
2022-04-28 12:20:00,963.0
2022-04-28 12:50:00,964.0
2022-04-28 13:20:00,954.4
2022-04-28 13:50:00,936.4
2022-04-28 14:20:00,936.0
2022-04-28 14:50:00,938.8
2022-04-28 15:20:00,910.6
2022-04-28 15:50:00,922.4
2022-04-28 16:20:00,929.0
2022-04-28 16:50:00,929.4
2022-04-28 17:20:00,912.6
2022-04-28 17:50:00,910.2
2022-04-28 18:20:00,909.0
2022-04-29 09:50:00,940.0
2022-04-29 10:20:00,924.8
2022-04-29 10:50:00,921.0
2022-04-29 11:20:00,919.8
2022-04-29 11:50:00,917.6
2022-04-29 12:20:00,908.6
2022-04-29 12:50:00,907.6
2022-04-29 13:20:00,910.6
2022-04-29 13:50:00,907.8
2022-04-29 14:20:00,910.0
2022-04-29 14:50:00,912.0
2022-04-29 15:20:00,909.2
2022-04-29 15:50:00,911.4
2022-04-29 16:20:00,912.6
2022-04-29 16:50:00,913.8
2022-04-29 17:20:00,912.0
2022-04-29 17:50:00,910.2
2022-04-29 18:20:00,913.2
2022-05-04 09:50:00,970.0
2022-05-04 10:20:00,947.8
2022-05-04 10:50:00,937.6
2022-05-04 11:20:00,919.8
2022-05-04 11:50:00,920.6
2022-05-04 12:20:00,929.0
2022-05-04 12:50:00,923.0
2022-05-04 13:20:00,926.8
2022-05-04 13:50:00,927.2
2022-05-04 14:20:00,929.8
2022-05-04 14:50:00,930.4
2022-05-04 15:20:00,943.2
2022-05-04 15:50:00,940.8
2022-05-04 16:20:00,937.6
2022-05-04 16:50:00,930.2
2022-05-04 17:20:00,933.0
2022-05-04 17:50:00,929.4
2022-05-04 18:20:00,931.0
2022-05-05 09:50:00,915.0
2022-05-05 10:20:00,934.0
2022-05-05 10:50:00,932.0
2022-05-05 11:20:00,941.2
2022-05-05 11:50:00,937.0
2022-05-05 12:20:00,937.6
2022-05-05 12:50:00,936.4
2022-05-05 13:20:00,936.0
2022-05-05 13:50:00,938.6
2022-05-05 14:20:00,940.0
2022-05-05 14:50:00,944.0
2022-05-05 15:20:00,948.8
2022-05-05 15:50:00,943.2
2022-05-05 16:20:00,944.0
2022-05-05 16:50:00,939.4
2022-05-05 17:20:00,932.6
2022-05-05 17:50:00,932.0
2022-05-05 18:20:00,931.6
2022-05-06 09:50:00,945.0
2022-05-06 10:20:00,933.4
2022-05-06 10:50:00,928.2
2022-05-06 11:20:00,920.0
2022-05-06 11:50:00,922.6
2022-05-06 12:20:00,920.4
2022-05-06 12:50:00,924.0
2022-05-06 13:20:00,927.4
2022-05-06 13:50:00,930.0
2022-05-06 14:20:00,927.0
2022-05-06 14:50:00,926.6
2022-05-06 15:20:00,925.0
2022-05-06 15:50:00,928.2
2022-05-06 16:20:00,928.2
2022-05-06 16:50:00,924.0
2022-05-06 17:20:00,927.8
2022-05-06 17:50:00,926.0
2022-05-06 18:20:00,927.4
